num_requests;num_ec2_running;num_spot_running;num_ec2_starting;num_spot_starting;max_cpu;cost;action
4.87860347653327;0.0;4.0;0.0;0.0;0.02439301738266635;0.02439301738266635;stopEC2
6.618593384644737;0.0;4.0;0.0;0.0;0.03309296692322368;0.03309296692322368;stopEC2
1.796894160498652;0.0;4.0;0.0;0.0;0.00898447080249326;0.00898447080249326;stopEC2
10.260037493354584;0.0;4.0;0.0;0.0;0.051300187466772916;0.051300187466772916;stopEC2
22.54341143894738;0.0;4.0;0.0;0.0;0.1127170571947369;0.1127170571947369;stopEC2
19.403965327799842;0.0;4.0;0.0;0.0;0.09701982663899919;0.09701982663899919;stopEC2
7.406646215964534;0.0;3.2;0.0;0.0;0.054182444517072235;0.054182444517072235;stopEC2
13.341647866734041;0.0;3.0;0.0;0.0;0.08894431911156027;0.08894431911156027;stopEC2
6.6516301252496195;0.0;3.0;0.0;0.0;0.04434420083499746;0.04434420083499746;stopEC2
7.04265346762234;0.0;3.0;0.0;0.0;0.04695102311748227;0.04695102311748227;stopEC2
12.701354086521928;0.0;3.0;0.0;0.0;0.08467569391014618;0.08467569391014618;stopEC2
0.48351664254511756;0.0;3.0;0.0;0.0;0.0032234442836341195;0.0032234442836341195;stopEC2
13.888411898201431;0.0;2.6;0.0;0.0;0.11498342946639802;0.11498342946639802;stopEC2
10.494407967641509;0.0;2.0;0.0;0.0;0.10494407967641509;0.10494407967641509;stopEC2
33.19595006492394;0.0;2.0;0.0;0.0;0.3319595006492394;0.3319595006492394;stopEC2
31.627903140394864;0.0;2.0;0.0;0.0;0.31627903140394864;0.31627903140394864;stopEC2
30.185557176412534;0.0;2.0;0.0;0.0;0.30185557176412536;0.30185557176412536;stopEC2
42.68935421406169;0.0;2.0;0.0;0.0;0.4268935421406169;0.4268935421406169;stopEC2
51.62902910309714;0.0;2.0;0.0;0.0;0.5162902910309715;0.5162902910309715;doNothing
69.00728293481332;0.0;2.0;0.0;0.0;0.6900728293481332;0.6900728293481332;doNothing
75.64501901207092;0.0;2.0;0.0;0.0;0.7564501901207091;0.7564501901207091;doNothing
74.1096973500143;0.0;2.0;0.0;0.0;0.741096973500143;0.741096973500143;doNothing
78.6747907366705;0.0;2.0;0.0;0.0;0.786747907366705;0.786747907366705;doNothing
59.57200094576395;0.0;2.0;0.0;0.0;0.5957200094576396;0.5957200094576396;doNothing
60.343836952505114;0.0;1.3;0.0;0.0;1.039849366903728;1.039849366903728;startEC2
57.90465603438291;0.0;1.0;1.0;0.0;1.1580931206876581;1.1580931206876581;startEC2
58.50139608113309;0.0;1.0;2.0;0.0;1.1700279216226617;1.1700279216226617;startEC2
70.12705614420716;1.0;1.0;2.0;0.0;0.7012705614420713;0.7012705614420713;doNothing
89.25884674710679;2.0;1.0;1.0;0.0;0.5950589783140451;0.5950589783140451;doNothing
92.42989437465926;3.0;1.0;0.0;0.0;0.4621494718732963;0.4621494718732963;stopEC2
92.00101530530078;1.9;1.0;0.0;0.0;0.6412592379867659;0.6412592379867659;doNothing
98.2492969013275;1.0;1.0;0.0;0.0;0.9824929690132749;0.9824929690132749;startEC2
90.7386843211947;1.0;1.0;1.0;0.0;0.907386843211947;0.907386843211947;startEC2
83.20753676105376;1.0;1.0;2.0;0.0;0.8320753676105376;0.8320753676105376;startEC2
75.71507355494961;2.0;1.0;2.0;0.0;0.5047671570329976;0.5047671570329976;doNothing
87.36361854520347;3.0;1.0;1.0;0.0;0.43681809272601735;0.43681809272601735;stopEC2
100.86724945422978;3.0;1.0;0.0;0.0;0.504336247271149;0.504336247271149;doNothing
91.85962127565158;3.0;1.0;0.0;0.0;0.4592981063782579;0.4592981063782579;stopEC2
86.73693144900332;2.0;1.0;0.0;0.0;0.578246209660022;0.578246209660022;doNothing
79.13266811088833;2.0;1.0;0.0;0.0;0.5275511207392556;0.5275511207392556;doNothing
80.83065302785377;2.0;1.0;0.0;0.0;0.5388710201856918;0.5388710201856918;doNothing
89.9131981419384;2.0;1.0;0.0;0.0;0.599421320946256;0.599421320946256;doNothing
97.43636901454593;2.0;1.0;0.0;0.0;0.6495757934303061;0.6495757934303061;doNothing
100.52303675248943;2.0;1.0;0.0;0.0;0.6701535783499295;0.6701535783499295;doNothing
111.81426981060936;2.0;1.0;0.0;0.0;0.7454284654040623;0.7454284654040623;doNothing
111.44732041749185;2.0;1.0;0.0;0.0;0.7429821361166123;0.7429821361166123;doNothing
105.7626136389878;2.0;1.0;0.0;0.0;0.7050840909265854;0.7050840909265854;doNothing
92.76501866842719;2.0;1.0;0.0;0.0;0.6184334577895146;0.6184334577895146;doNothing
95.80871276223671;2.0;1.0;0.0;0.0;0.6387247517482447;0.6387247517482447;doNothing
85.1879749401819;2.0;1.0;0.0;0.0;0.5679198329345461;0.5679198329345461;doNothing
83.43771659081857;2.0;1.0;0.0;0.0;0.5562514439387904;0.5562514439387904;doNothing
75.76809075257712;2.0;0.0;0.0;0.0;0.7576809075257713;0.7576809075257713;doNothing
80.63517372871378;2.0;0.0;0.0;0.0;0.8063517372871377;0.8063517372871377;startEC2
82.25001484033193;2.0;0.0;1.0;0.0;0.8225001484033193;0.8225001484033193;startEC2
82.35292771001286;2.0;0.0;2.0;0.0;0.8235292771001287;0.8235292771001287;startEC2
78.55616856348642;3.0;0.0;2.0;0.0;0.5237077904232429;0.5237077904232429;doNothing
85.78263391659019;4.0;0.0;1.0;0.0;0.4289131695829509;0.4289131695829509;stopEC2
